Abbreviation	Description	Reaction	GPR	Genes	Proteins	Subsystem	Reversible	Lower bound	Upper bound	Objective	Confidence Score	EC Number	Notes
R08095	3-methylcrotonyl-CoA:acetyl-CoA C-acyltransferase	C00010 + C16471 --> C00024 + C03069		Bm1745		Biosynthesis of secondary metabolites;Geraniol degradation;	False	0.0	1000.0	0		2.3.1.16	
R08159	tetradecanoyl-[acyl-carrier protein] hydrolase	C00001 + C05761 --> C00229 + C06424				Fatty acid biosynthesis;Metabolic pathways;	False	0.0	1000.0	0			
R08163	octadecanoyl-[acyl-carrier protein] hydrolase	C00001 + C04088 --> C00229 + C01530				Fatty acid biosynthesis;	False	0.0	1000.0	0			
R08174	stearoyl-CoA hydrolase	C00001 + C00412 --> C00010 + C00080 + C01530		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
R08177	linoleoyl-CoA hydrolase	C00001 + C02050 --> C00010 + C00080 + C01595		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
R08183	arachidonyl-CoA hydrolase	C00001 + C02249 --> C00010 + C00080 + C00219		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
R08209_W		W00001 + W00003 + W00129 <-- W00004 + W00080 + W11811		AAW70638			False	-64.22078491368381	0.0	0		1.17.1.2	Present in Brugia with evidence not in OVOC
R08210_W		W00001 + W00003 + W00235 <-- W00004 + W00080 + W11811		AAW70638			False	-64.22078491368381	0.0	0		1.17.1.2	Present in Brugia with evidence not in OVOC
R08359	S-adenosylmethioninamine:cadaverine 3-aminopropyltransferase	C01137 + C01672 --> C00170 + C16565		Bm13871		Glutathione metabolism;	False	0.0	1000.0	0		2.5.1.16	
R08360	tryparedoxin:hydroperoxide oxidoreductase	C15498 + C16663 --> C00001 + C01335 + C16664		Bm13772b;Bm9232;Bm5279;Bm3226;Bm6417		Glutathione metabolism;	False	0.0	443.9081179038087	0		1.11.1.15	
R08360_W	tryparedoxin:hydroperoxide oxidoreductase	W15498 + W16663 --> W00001 + W01335 + W16664		AAW71155;AAW70718		Glutathione metabolism;	False	0.0	97.32905848128794	0		1.11.1.15	
R08362	trypanothione:hydroperoxide oxidoreductase	C02090 + C15498 --> C00001 + C01335 + C03170		Bm13772b;Bm9232;Bm5279;Bm3226;Bm6417		Glutathione metabolism;Metabolic pathways;	False	0.0	443.9081179038087	0		1.11.1.15	
R08362_W	trypanothione:hydroperoxide oxidoreductase	W02090 + W15498 --> W00001 + W01335 + W03170		AAW71155;AAW70718		Glutathione metabolism;Metabolic pathways;	False	0.0	97.32905848128794	0		1.11.1.15	
R08363	2'-deoxyribonucleoside-diphosphate:tryparedoxin-disulfide 2'-oxidoreductase	C00001 + C04232 + C16664 <-- C03723 + C16663		Bm13811;Bm13873		Glutathione metabolism;	False	-791.0563660101037	0.0	0		1.17.4.1	
R08363_W	2'-deoxyribonucleoside-diphosphate:tryparedoxin-disulfide 2'-oxidoreductase	W00001 + W04232 + W16664 <-- W03723 + W16663		AAW70856;AAW71283		Glutathione metabolism;	False	-82.51336439458785	0.0	0		1.17.4.1	
R08364	2'-deoxyribonucleoside-diphosphate:trypanothione-disulfide 2'-oxidoreductase	C00001 + C03170 + C04232 <-- C02090 + C03723		Bm13811;Bm13873		Glutathione metabolism;Metabolic pathways;	False	-791.0563660101037	0.0	0		1.17.4.1	
R08364_W	2'-deoxyribonucleoside-diphosphate:trypanothione-disulfide 2'-oxidoreductase	W00001 + W03170 + W04232 <-- W02090 + W03723		AAW70856;AAW71283		Glutathione metabolism;Metabolic pathways;	False	-82.51336439458785	0.0	0		1.17.4.1	
R08390		C00005 + C00007 + C00080 + C00777 --> C00001 + C00006 + C16679		Bm1751;Bm2557;Bm7159		Retinol metabolism;	False	0.0	149.8507287736312	0		1.14.14.1	
R08391		C00005 + C00007 + C00080 + C00777 --> C00001 + C00006 + C16680		Bm1751;Bm2557;Bm7159		Retinol metabolism;	False	0.0	149.8507287736312	0		1.14.14.1	
R08392		C00005 + C00007 + C00080 + C00777 --> C00001 + C00006 + C16677		Bm1751;Bm2557;Bm7159		Metabolic pathways;Retinol metabolism;	False	0.0	149.8507287736312	0		1.14.14.1	
R08557		C00003 + C00114 --> C00004 + C00080 + C00576		Bm4673;Bm4674;Bm4675		Glycine, serine and threonine metabolism;Metabolic pathways;	False	0.0	1000.0	0		1.1.1.1	
R08558		C00006 + C00114 --> C00005 + C00080 + C00576		Bm4673;Bm4674;Bm4675		Glycine, serine and threonine metabolism;Metabolic pathways;	False	0.0	1000.0	0		1.1.1.1	
R08639	alpha-D-glucose 1,6-phosphomutase	C00103 <=> C00092		Bm13746a;Bm6539		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Streptomycin biosynthesis;	True	-260.902231069068	260.902231069068	0		5.4.2.2	
R08657	sn-glycerol 3-phosphate:quinone oxidoreductase	C00093 + M00399 --> C00111 + M00390					False	0.0	1000.0	0		1.1.5.3	
R08689_W		2.0 W00138 + W11453 --> W00001 + 2.0 W00139 + W11811		AAW71370			False	0.0	23.0114282116103	0		1.17.7.1	Present in Brugia with evidence not in OVOC
R08769_W		W00019 + W17551 --> W00021 + W17552		AAW70786			False	0.0	100.0	0		2.1.1.222	Present in Brugia with evidence not in OVOC
R08774_M		M00019 + M17560 --> M00021 + M17561		Bm13866		Biosynthesis of secondary metabolites;Metabolic pathways;Ubiquinone and other terpenoid-quinone biosynthesis;	False	0.0	1000.0	0		2.1.1.201	
R08774_W		W00019 + W17560 --> W00021 + W17561		AAW70793		Biosynthesis of secondary metabolites;Metabolic pathways;Ubiquinone and other terpenoid-quinone biosynthesis;	False	0.0	33.93266402814262	0		2.1.1.201	
R08781_W	S-adenosyl-L-methionine:3-hydroxy-2-methoxy-5-methyl-6-(all-trans-polyprenyl)-1,4-benzoquinone 3-O-methyltransferase	W00019 + W17562 --> W00021 + W00399		AAW70786		Ubiquinone and other terpenoid-quinone biosynthesis; Metabolic pathways; Biosynthesis of secondary metabolites	False	0.0	100.0	0		2.1.1.64	Unique to Wolbachia
R08969	ceramide:phosphatidylcholine cholinephosphotransferase	C00157 + C00195 --> C00550 + C00641		Bm4329c;Bm4669;Bm9313		Metabolic pathways;Sphingolipid metabolism;	False	0.0	607.0648593489467	0		2.7.8.27	
R09030	D-allose-6-phosphate aldose-ketose-isomerase	C02962 --> C18096		Bm1732b		Fructose and mannose metabolism;Microbial metabolism in diverse environments;	False	0.0	286.521578903612	0		5.3.1.6	
R09099	5,10-methylenetetrahydromethanopterin:glycine hydroxymethyltransferase	C00065 + C01217 --> C00001 + C00037 + C04377		Bm13947		Methane metabolism;Microbial metabolism in diverse environments;	False	0.0	954.2158697147909	0		2.1.2.1	
R09099_W	5,10-methylenetetrahydromethanopterin:glycine hydroxymethyltransferase	W00065 + W01217 --> W00001 + W00037 + W04377		AAW70597		Methane metabolism;Microbial metabolism in diverse environments;	False	0.0	41.67942246742576	0		2.1.2.1	
R09323		C00001 + G13057 --> C00140 + G13058		Bm5792		Various types of N-glycan biosynthesis;	False	0.0	357.6941810950869	0		3.2.1.52	
R09419	acyl-CoA:malonyl-CoA C-acyltransferase (decarboxylating)	C00040 + C00083 --> C00010 + C00011 + C00264		Bm3039		Biosynthesis of secondary metabolites;	False	0.0	499.3095655881189	0		2.3.1.199	
R09449	very-long-chain acyl-CoA:NADP+ oxidoreductase	C00005 + C00080 + C00658 --> C00006 + C02843		Bm2223c		Biosynthesis of secondary metabolites;	False	0.0	899.3758986015953	0		1.3.1.93	
R09489	protoporphyrinogen IX:menaquinone oxidoreductase	3.0 C00828 + C01079 --> C02191 + 3.0 C05819				Metabolic pathways;Porphyrin and chlorophyll metabolism;	False	0.0	1000.0	0			
R09844	farnesyl-diphosphate:protein-cysteine farnesyltransferase	C00448 + C20119 --> C00013 + C20120		Bm13710;Bm13738		Biosynthesis of antibiotics;Terpenoid backbone biosynthesis;	False	0.0	690.5594769338002	0		2.5.1.58	
R10052		C00003 + C04411 --> C00004 + C00011 + C00080 + C00233					False	0.0	1000.0	0			
R10092	carbonate hydro-lyase (carbon-dioxide-forming)	C00080 + C00288 <=> C00001 + C00011		Bm4831		Nitrogen metabolism;	True	-331.8186690287558	331.8186690287558	0		4.2.1.1	
R10092_M	carbonate hydro-lyase (carbon-dioxide-forming)	M00080 + M00288 <=> M00001 + M00011		Bm4831		Nitrogen metabolism;	True	-331.8186690287558	331.8186690287558	0		4.2.1.1	
R10115_W	malonyl-[acyl-carrier protein]-methyl-ester:malonyl-[acyl-carrier protein]  C-acyltransferase	W01209 + W19673 --> W00011 + W00229 + W20372		AAW71327		Biotin metabolism;Metabolic pathways;	False	0.0	55.92234780161187	0		2.3.1.179	Unique to Wolbachia
R10116_W	3-hydroxyglutaryl-[acp]-methyl-ester:NADP+ oxidoreductase	W00005 + W00080 + W20372 --> W00006 + W20373		AAW70899		Biotin metabolism;Metabolic pathways;	False	0.0	80.62211417606433	0		1.1.1.100	Unique to Wolbachia
R10117_W	3-hydroxyglutaryl-[acp]-methyl-ester hydro-lyase	W20373 --> W00001 + W20374		AAW70644		Biotin metabolism;Metabolic pathways;	False	0.0	54.36206845629147	0		4.2.1.59	Unique to Wolbachia
R10119_W	glutaryl-[acp]-methyl-ester:malonyl-[acyl-carrier protein] C-acyltransferase (decarboxylating)	W01209 + W20375 --> W00011 + W00229 + W20376		AAW71327		Biotin metabolism;Metabolic pathways;	False	0.0	55.92234780161187	0		2.3.1.179	Unique to Wolbachia
R10120_W	3-hydroxypimeloyl-[acp]-methyl-ester:NADP+ oxidoreductase	W00005 + W00080 + W20376 --> W00006 + W20377		AAW70899		Biotin metabolism;Metabolic pathways;	False	0.0	80.62211417606433	0		1.1.1.100	Unique to Wolbachia
R10121_W	3-hydroxypimeloyl-[acp]-methyl-ester hydro-lyase	W20377 --> W00001 + W20378		AAW70644		Biotin metabolism;Metabolic pathways;	False	0.0	54.36206845629147	0		4.2.1.59	Unique to Wolbachia
R10147_W	L-aspartate-4-semialdehyde hydro-lyase [adding pyruvate and cyclizing;  (2S,4S)-4-hydroxy-2,3,4,5-tetrahydrodipicolinate-forming]	W00022 + W00441 --> W00001 + W20258		AAW70801		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Lysine biosynthesis;Metabolic pathways;Microbial metabolism in diverse environments;Monobactam biosynthesis;	False	0.0	49.37618456572848	0		4.3.3.7	Unique to Wolbachia
R10170		C04411 <-- C02504		Bm4388			False	-227.3028729224317	0.0	0		4.2.1.33	Present in Brugia with evidence not in OVOC
R10707_W	acetyl-CoA:malonyl-[acyl-carrier protein] C-acetyltransferase (decarboxylating)	W00024 + W01209 --> W00010 + W00011 + W05744		AAW71202		Fatty acid biosynthesis;Fatty acid metabolism;Metabolic pathways;	False	0.0	45.68462686350927	0		2.3.1.180	Unique to Wolbachia
RCC0056	Long-chain carboxylate:CoA ligase (AMP-forming)	C00002 + C00010 + C06424 <=> C00013 + C00020 + C02593				Arachidonic acid metabolism	True	-1000.0	1000.0	0	Gene	6.2.1.3	
RCC0058	Acyl-CoA:L-carnitine O-acyltransferase I (Dodecanoyl-CoA )	C00318 + C01832 --> C00010 + CC1832				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0058_M	Acyl-CoA:L-carnitine O-acyltransferase I (Dodecanoyl-CoA )	M00318 + M01832 <-- M00010 + MC1832				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0110	Acyl-CoA:L-carnitine O-acyltransferase I (linoleic CoA)	C00318 + C02050 --> C00010 + CC2050				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0110_M	Acyl-CoA:L-carnitine O-acyltransferase I (linoleic CoA)	M00318 + M02050 <-- M00010 + MC2050				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0111	Acyl-CoA:L-carnitine O-acyltransferase I (dihomo-gamma-linolenyl CoA)	C00318 + C03595 --> C00010 + CC3595				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0111_M	Acyl-CoA:L-carnitine O-acyltransferase I (dihomo-gamma-linolenyl CoA)	M00318 + M03595 <-- M00010 + MC3595				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0112	Hexanoyl-CoA:L-carnitine O-hexanoyltransferase	C00318 + C05270 --> C00010 + CC5270				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0112_M	Hexanoyl-CoA:L-carnitine O-hexanoyltransferase	M00318 + M05270 <-- M00010 + MC5270				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0113	Decanoyl-CoA:L-carnitine O-decanoyltransferase	C00318 + C05274 --> C00010 + CC5274				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0113_M	Decanoyl-CoA:L-carnitine O-decanoyltransferase	M00318 + M05274 <-- M00010 + MC5274				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0114	Acyl-CoA:L-carnitine O-acyltransferase I (arachidonic CoA)	C00318 + C02249 --> C00010 + CC2249				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0114_M	Acyl-CoA:L-carnitine O-acyltransferase I (arachidonic CoA)	M00318 + M02249 <-- M00010 + MC2249				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0115	Acyl-CoA:L-carnitine O-acyltransferase I (Tetradecanoyl-CoA )	C00318 + C02593 --> C00010 + CC2593				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0115_M	Acyl-CoA:L-carnitine O-acyltransferase I (Tetradecanoyl-CoA )	M00318 + M02593 <-- M00010 + MC2593				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0116	Acyl-CoA:L-carnitine O-acyltransferase I (Stearoyl-CoA )	C00318 + C00412 --> C00010 + CC0412				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0116_M	Acyl-CoA:L-carnitine O-acyltransferase I (Stearoyl-CoA )	M00318 + M00412 <-- M00010 + MC0412				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0117	Butanoyl-CoA:L-carnitine O-hexanoyltransferase	C00136 + C00318 --> C00010 + CC0136				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0117_M	Butanoyl-CoA:L-carnitine O-hexanoyltransferase	M00136 + M00318 <-- M00010 + MC0136				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0137	Generic glucose to alpha-D-glucose	C00031 <=> C00267					True	-1000.0	1000.0	0			Required for the model to use glucose
RCC0138	Generic glucose to beta-D-glucose	C00031 <=> C00221					True	-1000.0	1000.0	0			Required for the model to use glucose
RCC0153	Propionyl-CoA:carnitine O-propionyltransferase II	C00100 + C00318 --> C00010 + CC0100				Fatty acid metabolism	False	0.0	1000.0	0		2.3.1.21	Carnitine shuttle
RCC0153_M	Propionyl-CoA:carnitine O-propionyltransferase II	M00100 + M00318 <-- M00010 + MC0100				Fatty acid metabolism	False	-1000.0	0.0	0		2.3.1.21	Carnitine shuttle
RCC0165	Palmitoyl-CoA	C00007 + C00154 --> C00027 + C05272				Peroxisomal fatty acid beta oxidation	False	0.0	1000.0	0			
RCC0166	Tetradecanoyl-CoA	C00007 + C02593 --> C00027 + C05273				Peroxisomal fatty acid beta oxidation	False	0.0	1000.0	0			
RCC0167	Dodecanoyl-CoA	C00007 + C01832 --> C00027 + C03221				Peroxisomal fatty acid beta oxidation	False	0.0	1000.0	0			
RCC0168	Decanoyl-CoA	C00007 + C05274 --> C00027 + C05275				Peroxisomal fatty acid beta oxidation	False	0.0	1000.0	0			
RCC0169	Octanoyl-CoA	C00007 + C01944 --> C00027 + C05276				Peroxisomal fatty acid beta oxidation	False	0.0	1000.0	0			
RCC0185		6.0 C00129 + C00448 --> 6.0 C00013 + C04145					False	0.0	1000.0	0	Modelling	2.5.1.91	Terpenoid backbone biosynthesis
RCC1275	dodecanoyl-CoA hydrolase	C00001 + C01832 --> C00010 + C00080 + C02679		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
RCC1276	tetradecanoyl-CoA hydrolase	C00001 + C02593 --> C00010 + C00080 + C06424		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
RCC1277	oleoyl-CoA hydrolase	C00001 + C00510 --> C00010 + C00080 + C00712		Bm14766		Biosynthesis of unsaturated fatty acids;	False	0.0	752.2897116374735	0		3.1.2.22	
RMC0008_M	NADH:ubiquinone oxidoreductase	M00003 + M00390 <-- M00004 + M00080 + M00399		Bm2121;Bm5876;Bm5154;Bm5157;Bm4310;Bm6574;Bm9645;Bm4943		Oxidative phosphorylation	False	-507.0337467268533	0.0	0	Gene	1.6.5.3	Complex I, without proton pumping
RMC0008_W	NADH:ubiquinone oxidoreductase	W00003 + W00390 <-- W00004 + W00080 + W00399		AAW71212;AAW71210;AAW71211;AAW71180;AAW70963;AAW71209;AAW71213;AAW70608;AAW70830		Oxidative phosphorylation	False	-79.28449763420457	0.0	0	Gene	1.6.5.3	Complex I, without proton pumping
RMC0026_M		M00002 + M00004 + M00005 + 3.0 M00007 + M00010 + 3.0 M00019 + M01179 + M04145 --> 2.0 M00001 + M00003 + M00006 + M00011 + 2.0 M00013 + M00020 + 3.0 M00021 + M00024 + M00080 + M01967					False	0.0	1000.0	0			R03336,R08766,R01616,R08767,R01301,R07273,R08770,R08771,R08772,R08773,R08774,R08775,R08781
RMC0028_M		M01967 --> M00399					False	0.0	1000.0	0			UQ & RQ biosynthesis
RMC0126_M	stearoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00001 + M00003 + M00010 + M00016 + M00412 --> M00004 + M00024 + M00080 + M00154 + M01352		Bm4556;Bm6014;Bm2260;Bm4601		Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	False	0.0	180.7032600613419	0	Gene		Same enzymes as for palmitoyl-CoA degredation
RMC0155_M		M01352 + M04253 --> M00016 + M04570					False	0.0	1000.0	0			Taken from iCEL; need a way to use energy in FADH2
RMC0182_M		M00001 + 3.0 M00003 + M00014 + M01967 --> 3.0 M00004 + M00011 + 4.0 M00080 + MC0157					False	0.0	1000.0	0			UQ & RQ biosynthesis
RMC0183_M	Fumarate reductase	M00122 + MC0158 --> M00042 + MC0157					False	0.0	1000.0	0		1.3.5.4	Helminth anaerobic metabolism; alternate Complex II
RMC0184_M	NADH:rhodoquinone oxidoreductase	M00004 + 5.0 M00080 + MC0157 --> 4.0 C00080 + M00003 + MC0158					False	0.0	1000.0	0		1.6.5.3/1.6.99.3	Helminth anaerobic metabolism; alternate Complex I
RMC0186_M	Propionate:succinate CoA-transferase	M00042 + M00100 --> M00091 + M00163					False	0.0	1000.0	0			Helminth anaerobic metabolism; succinate to propanoate
RMC0187_M	Propionyl-CoA carboxylase	M00008 + M00009 + M00683 --> M00002 + M00011 + M00100					False	0.0	1000.0	0			Helminth anaerobic metabolism; succinate to propanoate
RMC0188_M	Acetate:succinate CoA-transferase	M00024 + M00042 --> M00033 + M00091					False	0.0	1000.0	0		2.8.3.8	Helminth anaerobic metabolism
RWC0184_W	NADH:orotate oxidoreductase	W00004 + 5.0 W00080 + W00295 --> 4.0 C00080 + W00003 + W00337					False	0.0	100.0	0		1.6.5.3/1.6.99.3	alternate Complex I
SINK_1	(S)-lactate	C00186 --> 					False	0.0	1000.0	0	Modelling		
SINK_10	dCTP	C00458 --> 					False	0.0	1000.0	0	Modelling		
SINK_10_W	Phenylalanine	W00079 --> C00079					False	0.0	100.0	0			
SINK_11	dGTP	C00286 --> 					False	0.0	1000.0	0	Modelling		
SINK_11_W	Tyrosine	W00082 --> C00082					False	0.0	100.0	0			
SINK_12	dTTP	C00459 --> 					False	0.0	1000.0	0	Modelling		
SINK_12_W	Threonine	W00188 --> C00188					False	0.0	100.0	0			
SINK_13	ATP	C00002 --> 					False	0.0	1000.0	0	Modelling		
SINK_13_W	Lysine	W00047 --> C00047					False	0.0	100.0	0			
SINK_14	CTP	C00063 --> 					False	0.0	1000.0	0	Modelling		
SINK_14_W	Methionine	W00073 --> C00073					False	0.0	100.0	0			
SINK_15	GTP	C00044 --> 					False	0.0	1000.0	0	Modelling		
SINK_15_W	Alanine	W00041 --> C00041					False	0.0	100.0	0			
SINK_16	UTP	C00075 --> 					False	0.0	1000.0	0	Modelling		
SINK_16_W	Cysteine	W00097 --> C00097					False	0.0	100.0	0			
SINK_17	L-alanine	C00041 --> 					False	0.0	1000.0	0	Modelling		
SINK_17_W	Aspartate	W00049 --> C00049					False	0.0	100.0	0			
SINK_18	L-cysteine	C00097 --> 					False	0.0	1000.0	0	Modelling		
SINK_18_W	Glutamate	W00025 --> C00025					False	0.0	100.0	0			
SINK_19	L-aspartate	C00049 --> 					False	0.0	1000.0	0	Modelling		
SINK_19_W	Glycine	W00037 --> C00037					False	0.0	100.0	0			
SINK_1_W	Tryptophan	W00078 --> C00078					False	0.0	100.0	0			
SINK_2	Succinate	C00042 --> 					False	0.0	1000.0	0	Modelling		
SINK_20	L-glutamate	C00025 --> 					False	0.0	1000.0	0	Modelling		
SINK_20_W	Asparagine	W00152 --> C00152					False	0.0	100.0	0			
SINK_21	L-glycine	C00037 --> 					False	0.0	1000.0	0	Modelling		
SINK_22	L-phenylalanine	C00079 --> 					False	0.0	1000.0	0	Modelling		
SINK_23	L-histidine	C00135 --> 					False	0.0	1000.0	0	Modelling		
SINK_24	L-isoleucine	C00407 --> 					False	0.0	1000.0	0	Modelling		
SINK_25	L-lysine	C00047 --> 					False	0.0	1000.0	0	Modelling		
SINK_26	L-leucine	C00123 --> 					False	0.0	1000.0	0	Modelling		
SINK_27	L-methionine	C00073 --> 					False	0.0	1000.0	0	Modelling		
SINK_28	L-asparagine	C00152 --> 					False	0.0	1000.0	0	Modelling		
SINK_29	L-proline	C00148 --> 					False	0.0	1000.0	0	Modelling		
SINK_2_W	Proline	W00148 --> C00148					False	0.0	100.0	0			
SINK_3	Acetate	C00033 --> 					False	0.0	1000.0	0	Modelling		
SINK_30	L-glutamine	C00064 --> 					False	0.0	1000.0	0	Modelling		
SINK_31	L-arginine	C00062 --> 					False	0.0	1000.0	0	Modelling		
SINK_32	L-serine	C00065 --> 					False	0.0	1000.0	0	Modelling		
SINK_33	L-threonine	C00188 --> 					False	0.0	1000.0	0	Modelling		
SINK_34	L-valine	C00183 --> 					False	0.0	1000.0	0	Modelling		
SINK_35	L-tryptophan	C00078 --> 					False	0.0	1000.0	0	Modelling		
